workbook_rank,workbook_id,made_person,workbook_title,problem_id,problem_title,answer_num,submit_num,answer_rate
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1000,A+B,247027,879390,40.191%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1001,A-B,210375,360303,70.405%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,10998,A×B,170990,251294,77.662%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1008,A/B,168893,594282,34.731%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,15552,빠른 A+B,96245,261844,45.698%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,24262,알고리즘 수업 - 알고리즘의 수행 시간 1,6184,8589,78.041%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,10172,개,138848,387248,41.823%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,17496,스타후르츠,3646,5485,70.359%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2753,윤년,133675,304661,52.150%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1712,손익분기점,55036,228838,27.785%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,10817,세 수,52406,125596,49.214%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2752,세수정렬,17866,33631,61.189%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2525,오븐 시계,66747,200913,38.765%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2530,인공지능 시계,14518,36266,46.475%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2884,알람 시계,122333,390898,37.813%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2438,별 찍기 - 1,142071,276881,62.407%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2442,별 찍기 - 5,30349,62172,55.363%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2443,별 찍기 - 6,21820,32011,75.358%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2446,별 찍기 - 9,26836,50497,59.349%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,10992,별 찍기 - 17,10962,18470,67.066%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,23812,골뱅이 찍기 - 돌아간 ㅍ,711,871,90.458%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2747,피보나치 수,25592,65625,48.906%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,10872,팩토리얼,66703,152882,53.485%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,24267,알고리즘 수업 - 알고리즘의 수행 시간 6,3073,6420,52.200%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,10995,별 찍기 - 20,7147,9745,82.472%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,10996,별 찍기 - 21,11323,17438,73.847%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2292,벌집,58185,152446,44.529%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2675,문자열 반복,78821,183468,50.390%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2745,진법 변환,11481,25388,53.239%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,7600,문자가 몇갤까,1115,1844,72.028%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2804,크로스워드 만들기,2527,5372,53.743%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,13235,팰린드롬,1574,2557,71.222%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,17502,클레어와 팰린드롬,683,1413,59.912%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2869,달팽이는 올라가고 싶다,52811,213349,30.958%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1157,단어 공부,74383,234751,39.625%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2839,설탕 배달,79965,288655,36.430%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1110,더하기 사이클,96870,254801,46.678%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2851,슈퍼 마리오,6800,19200,41.090%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,10798,세로읽기,16280,36841,52.443%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,6996,애너그램,2861,6781,51.089%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1924,2007년,34877,85632,49.052%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,11655,ROT13,11041,21631,61.095%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2750,수 정렬하기,68444,174195,57.915%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2751,수 정렬하기 2,54579,264621,30.847%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,10989,수 정렬하기 3,43226,242990,23.592%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,11931,수 정렬하기 4,5825,13455,54.638%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,15688,수 정렬하기 5,3050,8584,49.763%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1181,단어 정렬,45688,145967,40.388%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,11650,좌표 정렬하기,42422,114900,48.014%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,11651,좌표 정렬하기 2,35423,63979,66.850%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,17478,재귀함수가 뭔가요?,14914,45883,38.661%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,7568,덩치,41747,89136,55.938%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2581,소수,41650,125640,39.168%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,11068,회문인 수,1442,3375,55.143%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1094,막대기,16589,26602,75.104%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,15549,if,877,1748,54.812%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,14729,칠무해,1350,4617,42.267%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,4378,트ㅏㅊ;,610,3814,21.299%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,11723,집합,18341,82611,29.223%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,10828,스택,56719,219009,37.315%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,10845,큐,37983,105507,48.912%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,18258,큐 2,18738,73648,31.943%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1021,회전하는 큐,18383,37903,60.738%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,10866,덱,31949,68725,56.061%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2960,에라토스테네스의 체,11311,24206,56.279%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1978,소수 찾기,64383,171567,46.781%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1929,소수 구하기,48934,241612,26.938%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1463,1로 만들기,55925,261361,32.601%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,11399,ATM,50273,92878,67.984%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,11047,동전 0,49276,121391,52.021%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1654,랜선 자르기,27861,175816,21.181%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2805,나무 자르기,29956,165594,25.774%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,10799,쇠막대기,20872,43892,64.615%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1448,삼각형 만들기,2095,6170,44.040%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,18111,마인크래프트,9358,47549,24.108%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1260,DFS와 BFS,53670,237764,36.876%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2606,바이러스,43412,140315,45.812%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,11724,연결 요소의 개수,30369,102102,42.251%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1012,유기농 배추,40569,151849,37.707%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,5525,IOIOI,6711,29815,30.232%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,4948,베르트랑 공준,29906,97297,38.150%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1927,최소 힙,24451,65534,49.071%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,11279,최대 힙,23501,64701,47.853%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,11286,절댓값 힙,18499,41353,56.399%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,17103,골드바흐 파티션,4430,14847,37.530%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,6588,골드바흐의 추측,9285,73507,22.828%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,9020,골드바흐의 추측,26025,83549,39.202%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2178,미로 탐색,46924,165070,43.077%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2667,단지번호붙이기,43361,155700,41.828%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2468,안전 영역,21063,85041,34.454%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,11729,하노이 탑 이동 순서,30263,77849,50.287%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,14888,연산자 끼워넣기,26371,86624,47.976%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,23629,이 얼마나 끔찍하고 무시무시한 수식이니,166,1377,17.585%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,1990,소수인팰린드롬,1097,6830,22.726%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,7569,토마토,22199,72440,41.617%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,17114,하이퍼 토마토,338,2245,23.040%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,14502,연구소,26485,82941,54.809%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,5430,AC,18812,119250,19.974%
865,10780,jongpark1234,백준 문제풀이 가이드 - 상편,2493,탑,13122,59090,31.596%
866,590,mathjuny,쉬운 문제,1000,A+B,247027,879390,40.191%
866,590,mathjuny,쉬운 문제,1001,A-B,210375,360303,70.405%
866,590,mathjuny,쉬운 문제,2557,Hello World,275776,966724,39.505%
866,590,mathjuny,쉬운 문제,10998,A×B,170990,251294,77.662%
866,590,mathjuny,쉬운 문제,1008,A/B,168893,594282,34.731%
866,590,mathjuny,쉬운 문제,10430,나머지,148575,327221,52.724%
866,590,mathjuny,쉬운 문제,10869,사칙연산,169004,428881,46.525%
866,590,mathjuny,쉬운 문제,5338,마이크로소프트 로고,15871,21625,79.454%
866,590,mathjuny,쉬운 문제,10797,10부제,14813,20819,81.876%
866,590,mathjuny,쉬운 문제,11942,고려대는 사랑입니다,14537,18712,85.618%
866,590,mathjuny,쉬운 문제,11654,아스키 코드,90516,129335,80.503%
866,590,mathjuny,쉬운 문제,3046,R2,26092,36798,77.694%
866,590,mathjuny,쉬운 문제,10886,0 = not cute / 1 = cute,12055,20378,66.182%
866,590,mathjuny,쉬운 문제,2163,초콜릿 자르기,21672,35268,71.285%
866,590,mathjuny,쉬운 문제,2741,N 찍기,119604,253714,56.768%
866,590,mathjuny,쉬운 문제,2742,기찍 N,109843,183501,68.811%
866,590,mathjuny,쉬운 문제,2743,단어 길이 재기,33362,45599,81.936%
866,590,mathjuny,쉬운 문제,2558,A+B - 2,60577,94530,72.780%
866,590,mathjuny,쉬운 문제,10950,A+B - 3,124362,255286,58.331%
866,590,mathjuny,쉬운 문제,10951,A+B - 4,98717,328597,35.816%
866,590,mathjuny,쉬운 문제,10952,A+B - 5,108406,243348,52.167%
866,590,mathjuny,쉬운 문제,10953,A+B - 6,23040,38968,68.240%
866,590,mathjuny,쉬운 문제,5543,상근날드,23828,40716,67.714%
866,590,mathjuny,쉬운 문제,7287,등록,49494,113678,51.578%
866,590,mathjuny,쉬운 문제,11021,A+B - 7,103711,243580,49.211%
866,590,mathjuny,쉬운 문제,11022,A+B - 8,100608,166711,68.565%
867,13249,insightforward,Do it 알고리즘 코딩테스트 21-30,1517,버블 소트,4684,25683,29.586%
867,13249,insightforward,Do it 알고리즘 코딩테스트 21-30,10989,수 정렬하기 3,43226,242990,23.592%
867,13249,insightforward,Do it 알고리즘 코딩테스트 21-30,11724,연결 요소의 개수,30369,102102,42.251%
867,13249,insightforward,Do it 알고리즘 코딩테스트 21-30,2023,신기한 소수,5312,15487,45.078%
867,13249,insightforward,Do it 알고리즘 코딩테스트 21-30,13023,ABCDE,7614,36710,28.676%
867,13249,insightforward,Do it 알고리즘 코딩테스트 21-30,1260,DFS와 BFS,53670,237764,36.876%
867,13249,insightforward,Do it 알고리즘 코딩테스트 21-30,2178,미로 탐색,46924,165070,43.077%
867,13249,insightforward,Do it 알고리즘 코딩테스트 21-30,1167,트리의 지름,11249,42956,33.913%
867,13249,insightforward,Do it 알고리즘 코딩테스트 21-30,1920,수 찾기,42551,209576,29.978%
867,13249,insightforward,Do it 알고리즘 코딩테스트 21-30,2343,기타 레슨,5748,24973,31.190%
868,13248,insightforward,Do it 알고리즘 코딩테스트 11-20,1874,스택 수열,34742,130315,37.352%
868,13248,insightforward,Do it 알고리즘 코딩테스트 11-20,17298,오큰수,16088,65562,33.212%
868,13248,insightforward,Do it 알고리즘 코딩테스트 11-20,2164,카드2,36172,88010,50.958%
868,13248,insightforward,Do it 알고리즘 코딩테스트 11-20,11286,절댓값 힙,18499,41353,56.399%
868,13248,insightforward,Do it 알고리즘 코딩테스트 11-20,2750,수 정렬하기,68444,174195,57.915%
868,13248,insightforward,Do it 알고리즘 코딩테스트 11-20,1377,버블 소트,3187,13715,33.647%
868,13248,insightforward,Do it 알고리즘 코딩테스트 11-20,1427,소트인사이드,42492,78849,65.153%
868,13248,insightforward,Do it 알고리즘 코딩테스트 11-20,11399,ATM,50273,92878,67.984%
868,13248,insightforward,Do it 알고리즘 코딩테스트 11-20,11004,K번째 수,12117,51158,40.998%
868,13248,insightforward,Do it 알고리즘 코딩테스트 11-20,2751,수 정렬하기 2,54579,264621,30.847%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",7287,등록,49494,113678,51.578%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",16283,Farm,1052,3219,39.909%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",17520,Balanced String,594,1165,64.565%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",23246,Sport Climbing Combined,414,717,67.208%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",17521,Byte Coin,1083,3200,40.868%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",20044,Project Teams,1603,2729,69.878%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",25943,양팔저울,195,346,73.585%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",17626,Four Squares,7280,21374,43.837%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",25945,컨테이너 재배치,175,479,44.872%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",25947,선물할인,167,877,27.603%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",23247,Ten,261,620,54.375%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",16282,Black Chain,517,2015,37.820%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",20040,사이클 게임,4757,12126,50.216%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",20046,Road Reconstruction,490,1239,48.371%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",16288,Passport Control,584,1487,48.145%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",25953,템포럴 그래프,60,215,35.088%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",20047,동전 옮기기,247,1338,27.263%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",23242,Histogram,136,750,25.564%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",25949,Jar Game,66,156,51.562%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",23239,당근 밭,126,464,39.623%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",16287,Parcel,838,5678,21.783%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",17523,Choreography,20,45,64.516%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",17528,Two Machines,413,1413,47.146%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",20041,Escaping,290,769,47.078%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",25948,Islands Tour,51,230,32.692%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",23245,Similarity,140,398,42.169%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",23248,Treasure Hunter,159,561,49.843%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",17522,Canal,68,370,22.295%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",16286,Panokseon,50,210,29.412%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",20039,Coronavirus Trend,78,226,43.094%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",23240,Colorful Tower of Hanoi,87,269,38.158%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",23249,Triangles,45,174,33.582%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",17524,Dryer,84,345,35.443%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",20036,Ball Alignment,63,369,26.141%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",25952,Rectangles,20,122,23.529%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",17526,Star Trek,195,863,36.111%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",20037,Bit String,29,386,9.797%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",20045,Trading System,68,457,18.133%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",23238,Best Student,110,986,16.345%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",25944,Bar Magnet,4,6,66.667%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",23241,Drones,15,62,38.462%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",23243,Logistical Warehouse,11,42,37.931%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",23244,Moving Logs,17,112,48.571%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",25946,Flags,12,107,13.483%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",17525,Enumeration,8,92,9.877%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",20042,Hotspots,23,150,26.437%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",25951,Magic Potion,2,6,40.000%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",16284,Lucid Strings,4,134,6.250%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",17527,Steel Slicing,8,130,16.000%
869,12900,dbgusdn012,"ICPC 문제집 (인터넷예선, 서울 2019~2022)",25950,Longest Shortest Paths,0,0,0.000%
870,4815,plast,pst,7469,K번째 수,1489,9268,31.600%
870,4815,plast,pst,13537,수열과 쿼리 1,1428,4576,48.276%
870,4815,plast,pst,13538,XOR 쿼리,271,1293,29.553%
870,4815,plast,pst,20045,Trading System,68,457,18.133%
870,4815,plast,pst,11932,트리와 K번째 수,308,1991,23.002%
870,4815,plast,pst,11012,Egg,483,2463,31.141%
871,8442,kritias,세그 날먹,2042,구간 합 구하기,9987,83487,24.711%
871,8442,kritias,세그 날먹,6549,히스토그램에서 가장 큰 직사각형,8360,48027,26.468%
871,8442,kritias,세그 날먹,2357,최솟값과 최댓값,7585,21183,51.511%
871,8442,kritias,세그 날먹,10868,최솟값,5884,16876,51.764%
871,8442,kritias,세그 날먹,11505,구간 곱 구하기,5276,21030,32.466%
871,8442,kritias,세그 날먹,1275,커피숍2,3818,16327,30.210%
871,8442,kritias,세그 날먹,2268,수들의 합 7,2398,9818,30.378%
871,8442,kritias,세그 날먹,5676,음주 코딩,1912,7402,32.897%
871,8442,kritias,세그 날먹,14438,수열과 쿼리 17,2189,4696,60.071%
871,8442,kritias,세그 날먹,12837,가계부 (Hard),1601,4329,44.093%
871,8442,kritias,세그 날먹,14427,수열과 쿼리 15,1630,4316,55.707%
871,8442,kritias,세그 날먹,14428,수열과 쿼리 16,2044,4820,51.202%
872,9781,jinhan814,Theme 10. 그리디 - (1),9440,숫자 더하기,497,1547,41.835%
872,9781,jinhan814,Theme 10. 그리디 - (1),13305,주유소,16203,53638,38.164%
872,9781,jinhan814,Theme 10. 그리디 - (1),11399,ATM,50273,92878,67.984%
872,9781,jinhan814,Theme 10. 그리디 - (1),1931,회의실 배정,39212,175856,29.938%
872,9781,jinhan814,Theme 10. 그리디 - (1),11047,동전 0,49276,121391,52.021%
872,9781,jinhan814,Theme 10. 그리디 - (1),13975,파일 합치기 3,1937,4890,47.886%
872,9781,jinhan814,Theme 10. 그리디 - (1),1744,수 묶기,8373,32483,31.416%
872,9781,jinhan814,Theme 10. 그리디 - (1),1339,단어 수학,10140,29322,45.361%
872,9781,jinhan814,Theme 10. 그리디 - (1),1826,연료 채우기,1661,7252,29.253%
872,9781,jinhan814,Theme 10. 그리디 - (1),1202,보석 도둑,8825,54338,21.853%
872,9781,jinhan814,Theme 10. 그리디 - (1),1700,멀티탭 스케줄링,5272,27067,27.163%
872,9781,jinhan814,Theme 10. 그리디 - (1),9576,책 나눠주기,2489,12267,27.152%
872,9781,jinhan814,Theme 10. 그리디 - (1),12096,,3512,9070,48.441%
872,9781,jinhan814,Theme 10. 그리디 - (1),16208,귀찮음,895,2285,51.734%
872,9781,jinhan814,Theme 10. 그리디 - (1),1817,짐 챙기는 숌,1160,3113,43.890%
872,9781,jinhan814,Theme 10. 그리디 - (1),1026,보물,29045,52021,67.994%
872,9781,jinhan814,Theme 10. 그리디 - (1),2217,로프,19577,55744,42.847%
872,9781,jinhan814,Theme 10. 그리디 - (1),1541,잃어버린 괄호,29682,70863,52.656%
872,9781,jinhan814,Theme 10. 그리디 - (1),1080,행렬,6635,19861,41.798%
872,9781,jinhan814,Theme 10. 그리디 - (1),2138,전구와 스위치,2589,9200,37.923%
872,9781,jinhan814,Theme 10. 그리디 - (1),11497,통나무 건너뛰기,3799,8071,59.611%
872,9781,jinhan814,Theme 10. 그리디 - (1),12724,Minimum Scalar Product (Large),156,359,49.840%
872,9781,jinhan814,Theme 10. 그리디 - (1),14789,Oversized Pancake Flipper (Large),143,219,70.792%
872,9781,jinhan814,Theme 10. 그리디 - (1),11000,강의실 배정,7543,34959,28.836%
872,9781,jinhan814,Theme 10. 그리디 - (1),2212,센서,4882,12228,48.587%
872,9781,jinhan814,Theme 10. 그리디 - (1),1041,주사위,3724,16357,27.346%
872,9781,jinhan814,Theme 10. 그리디 - (1),2262,토너먼트 만들기,764,2010,49.418%
873,3565,daejjyu,위상 정렬(Topological Sort),2623,음악프로그램,6018,14628,50.516%
873,3565,daejjyu,위상 정렬(Topological Sort),2252,줄 세우기,15673,40450,56.675%
873,3565,daejjyu,위상 정렬(Topological Sort),1766,문제집,8892,23940,48.423%
873,3565,daejjyu,위상 정렬(Topological Sort),1516,게임 개발,6659,17677,48.620%
873,3565,daejjyu,위상 정렬(Topological Sort),1005,ACM Craft,11431,64937,27.421%
873,3565,daejjyu,위상 정렬(Topological Sort),9470,Strahler 순서,1118,3578,39.730%
873,3565,daejjyu,위상 정렬(Topological Sort),2637,장난감 조립,1866,6073,48.167%
873,3565,daejjyu,위상 정렬(Topological Sort),3665,최종 순위,3034,11249,37.397%
873,3565,daejjyu,위상 정렬(Topological Sort),2529,부등호,8613,22532,54.968%
873,3565,daejjyu,위상 정렬(Topological Sort),2848,알고스팟어,400,2714,23.641%
873,3565,daejjyu,위상 정렬(Topological Sort),1948,임계경로,2342,10520,30.751%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,17269,이름궁합 테스트,1058,2385,56.790%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,15969,행복,5123,8705,71.902%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,10539,수빈이와 수열,3146,4804,76.359%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,17389,보너스 점수,1590,2496,75.606%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,17095,Min-Max Subsequence,61,248,35.260%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,17293,맥주 99병,758,3327,27.256%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,16205,변수명,352,687,60.274%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,1920,수 찾기,42551,209576,29.978%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,1597,아스키 아트,3,10,100.000%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,9037,The candy war,690,1404,65.279%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,16769,Mixing Milk,1130,1915,70.230%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,1074,Z,19243,65435,40.230%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,17204,죽음의 게임,841,1504,63.760%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,2480,주사위 세개,64438,158747,47.705%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,15953,상금 헌터,5823,19661,37.201%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,2484,주사위 네개,2347,6860,40.931%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,17413,단어 뒤집기 2,10644,24453,56.816%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,14620,꽃길,2608,7124,51.147%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,16956,늑대와 양,2120,5997,47.598%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,2290,LCD Test,1223,3163,50.475%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,1730,판화,453,1591,35.474%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,14418,Three Square,61,225,36.747%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,17088,등차수열 변환,528,1488,44.110%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,2477,참외밭,7892,25917,36.879%
874,7113,jwonylee,실전 코딩테스트 대비 문제 풀이,1012,유기농 배추,40569,151849,37.707%
